age,income,employment_type,credit_history_bad,prev_loans,loan_amount,loan_term_days,region,education,default
41.0,32178.0,наемный,0.0,5.0,11631,14,ЕКБ,среднее,0
18.0,16563.0,безработный,0.0,4.0,3133,7,НСК,высшее,1
28.0,53782.0,наемный,0.0,1.0,16154,14,НСК,среднее,0
38.0,50532.0,наемный,1.0,2.0,8623,14,СПб,высшее,0
21.0,49062.0,наемный,0.0,3.0,9881,30,СПб,среднее,0
24.0,36881.0,наемный,0.0,6.0,18247,14,Москва,высшее,1
43.0,56723.0,ИП,1.0,2.0,22205,7,ЕКБ,среднее,1
64.0,43459.0,наемный,0.0,2.0,17954,30,ЕКБ,среднее,0
67.0,38699.0,,1.0,4.0,4335,14,Москва,среднее_специальное,0
29.0,48893.0,наемный,1.0,2.0,12362,14,СПб,среднее,0
48.0,48301.0,наемный,0.0,2.0,15557,14,,неоконченное,1
34.0,20913.0,,0.0,4.0,3343,30,СПб,среднее,1
50.0,5000.0,безработный,1.0,1.0,2197,14,ЕКБ,среднее,1
28.0,41279.0,наемный,0.0,3.0,6432,7,ЕКБ,высшее,0
,38911.0,наемный,0.0,,13797,14,НСК,среднее,0
49.0,41680.0,наемный,0.0,0.0,13390,14,,высшее,0
18.0,5000.0,студент,0.0,1.0,2198,14,НСК,высшее,1
64.0,5000.0,студент,1.0,4.0,1123,14,СПб,среднее,1
45.0,64631.0,ИП,1.0,5.0,13807,21,,среднее,1
59.0,6436.0,студент,1.0,2.0,2822,7,НСК,высшее,1
24.0,30746.0,пенсионер,1.0,3.0,5797,30,НСК,высшее,0
,18290.0,пенсионер,0.0,1.0,7287,14,ЕКБ,среднее_специальное,0
59.0,54159.0,наемный,1.0,1.0,9556,14,НСК,высшее,1
41.0,50010.0,наемный,0.0,1.0,22518,14,СПб,,0
21.0,42968.0,наемный,0.0,1.0,18717,14,ЕКБ,высшее,0
61.0,37867.0,наемный,1.0,0.0,15714,14,Москва,среднее_специальное,0
36.0,68524.0,ИП,0.0,2.0,20323,14,НСК,среднее_специальное,0
43.0,43925.0,наемный,1.0,2.0,4987,7,ЕКБ,среднее_специальное,0
28.0,42385.0,наемный,0.0,2.0,6484,30,Москва,среднее_специальное,0
57.0,50428.0,наемный,1.0,,14253,30,СПб,среднее,1
67.0,54265.0,наемный,0.0,2.0,6373,14,СПб,,0
60.0,27475.0,наемный,0.0,0.0,3445,14,ЕКБ,среднее_специальное,1
28.0,5000.0,студент,0.0,2.0,751,14,НСК,высшее,0
62.0,7197.0,безработный,0.0,2.0,1470,14,,высшее,1
20.0,44975.0,ИП,0.0,2.0,17977,7,ЕКБ,среднее_специальное,0
29.0,39372.0,наемный,1.0,2.0,4692,14,СПб,высшее,0
20.0,46001.0,наемный,0.0,2.0,22699,7,НСК,среднее,1
59.0,39785.0,наемный,0.0,1.0,8336,7,НСК,среднее,1
44.0,19658.0,пенсионер,0.0,0.0,4483,7,Москва,среднее_специальное,0
66.0,51264.0,наемный,0.0,0.0,10209,30,ЕКБ,,0
19.0,41405.0,,0.0,,14117,7,СПб,среднее_специальное,0
,18429.0,безработный,0.0,1.0,1986,14,НСК,высшее,0
33.0,51542.0,наемный,0.0,2.0,7083,14,СПб,среднее,1
19.0,38767.0,наемный,1.0,2.0,5408,14,ЕКБ,высшее,1
47.0,60602.0,наемный,0.0,3.0,22168,7,,высшее,1
37.0,35521.0,наемный,0.0,1.0,8234,30,СПб,среднее_специальное,0
55.0,59979.0,,0.0,2.0,16494,14,НСК,высшее,0
45.0,30252.0,наемный,0.0,1.0,14520,30,Москва,высшее,0
42.0,,ИП,1.0,4.0,11732,14,Москва,высшее,0
49.0,18574.0,пенсионер,0.0,1.0,2378,7,НСК,среднее_специальное,0
27.0,51195.0,наемный,0.0,,14158,30,ЕКБ,высшее,0
59.0,20217.0,пенсионер,0.0,0.0,3348,14,ЕКБ,неоконченное,0
57.0,42908.0,наемный,1.0,2.0,6773,30,Москва,среднее,0
50.0,33494.0,наемный,0.0,1.0,8844,21,НСК,высшее,0
30.0,49372.0,наемный,,2.0,18162,7,ЕКБ,неоконченное,0
58.0,53442.0,ИП,0.0,2.0,10535,30,Москва,высшее,0
59.0,56834.0,наемный,0.0,,25597,7,Москва,среднее_специальное,0
64.0,50040.0,ИП,0.0,3.0,12258,14,ЕКБ,среднее,1
54.0,5000.0,безработный,1.0,0.0,2368,14,СПб,среднее_специальное,0
,49515.0,наемный,0.0,1.0,14703,14,НСК,среднее,1
62.0,54083.0,ИП,1.0,1.0,21129,21,СПб,среднее_специальное,0
39.0,9927.0,студент,0.0,4.0,4363,21,Москва,среднее_специальное,0
37.0,36777.0,наемный,0.0,3.0,11470,14,НСК,среднее_специальное,0
67.0,26873.0,наемный,1.0,0.0,11827,7,НСК,среднее_специальное,1
60.0,14230.0,безработный,0.0,3.0,3574,7,НСК,высшее,1
44.0,72649.0,ИП,0.0,2.0,17825,21,ЕКБ,среднее_специальное,0
58.0,50031.0,наемный,1.0,1.0,20894,30,Москва,среднее,0
33.0,42317.0,наемный,1.0,0.0,8315,30,Москва,высшее,0
51.0,51122.0,наемный,1.0,5.0,19774,7,ЕКБ,высшее,1
49.0,29404.0,наемный,1.0,2.0,3847,7,НСК,среднее_специальное,0
43.0,36745.0,наемный,0.0,2.0,13016,21,ЕКБ,высшее,1
42.0,13958.0,студент,0.0,1.0,6654,21,СПб,среднее_специальное,0
19.0,13695.0,безработный,1.0,3.0,3870,21,СПб,среднее,1
29.0,37531.0,наемный,1.0,2.0,9997,30,НСК,,0
57.0,47993.0,ИП,0.0,1.0,15176,14,Москва,высшее,0
26.0,5000.0,пенсионер,0.0,2.0,1939,7,НСК,,1
29.0,48178.0,наемный,0.0,2.0,11733,30,НСК,высшее,0
43.0,42432.0,наемный,0.0,2.0,4245,21,Москва,высшее,0
26.0,49019.0,наемный,0.0,0.0,14746,21,,,0
27.0,10627.0,безработный,1.0,3.0,2844,14,НСК,среднее,1
49.0,32872.0,наемный,0.0,3.0,10291,21,Москва,среднее,1
51.0,10065.0,студент,0.0,2.0,3886,21,Москва,высшее,0
65.0,48541.0,,0.0,2.0,10356,21,НСК,высшее,0
37.0,37685.0,наемный,0.0,5.0,11384,21,СПб,,0
56.0,48017.0,наемный,0.0,1.0,9668,14,НСК,среднее_специальное,1
19.0,29936.0,наемный,0.0,1.0,8494,30,Москва,высшее,0
18.0,13385.0,безработный,0.0,5.0,3183,14,Москва,среднее,0
68.0,9298.0,студент,0.0,1.0,2302,7,Москва,неоконченное,0
53.0,52263.0,наемный,0.0,1.0,17337,7,Москва,высшее,0
41.0,12076.0,студент,0.0,4.0,4538,30,ЕКБ,среднее_специальное,0
44.0,42460.0,пенсионер,1.0,0.0,4460,14,ЕКБ,высшее,0
19.0,26523.0,наемный,1.0,2.0,11952,7,НСК,среднее,0
48.0,61299.0,ИП,1.0,2.0,15063,7,ЕКБ,среднее,1
31.0,41793.0,наемный,0.0,4.0,14938,7,Москва,высшее,0
19.0,46200.0,наемный,0.0,1.0,6881,14,НСК,среднее_специальное,0
46.0,31866.0,наемный,0.0,4.0,10470,30,Москва,среднее,0
32.0,76844.0,ИП,1.0,0.0,28538,14,,среднее,1
29.0,40129.0,наемный,0.0,0.0,6540,14,Москва,высшее,0
54.0,14129.0,пенсионер,1.0,2.0,6568,21,НСК,среднее,0
45.0,24839.0,пенсионер,0.0,3.0,10009,21,Москва,среднее,0
37.0,36868.0,наемный,0.0,4.0,11560,30,Москва,среднее,1
56.0,67832.0,наемный,0.0,4.0,11289,21,НСК,высшее,0
41.0,50499.0,наемный,1.0,2.0,22533,7,Москва,высшее,0
38.0,40496.0,наемный,0.0,2.0,5161,30,Москва,среднее,0
27.0,38880.0,наемный,0.0,1.0,5679,21,ЕКБ,среднее_специальное,0
63.0,49510.0,наемный,1.0,1.0,18777,14,Москва,,0
31.0,49988.0,наемный,0.0,,10074,14,,среднее,0
54.0,10884.0,наемный,0.0,6.0,3088,30,ЕКБ,среднее,1
35.0,46429.0,наемный,0.0,2.0,14651,7,ЕКБ,среднее,1
41.0,40279.0,наемный,0.0,3.0,11410,14,Москва,неоконченное,0
31.0,5000.0,безработный,0.0,1.0,667,14,Москва,высшее,0
51.0,18802.0,студент,1.0,3.0,7426,21,Москва,среднее,1
29.0,62461.0,наемный,0.0,1.0,12242,14,НСК,высшее,1
39.0,45567.0,наемный,1.0,1.0,18017,14,Москва,высшее,0
23.0,51004.0,наемный,0.0,2.0,22753,14,Москва,среднее,0
53.0,58041.0,наемный,0.0,3.0,18256,7,НСК,,1
62.0,31697.0,,1.0,1.0,12125,14,НСК,высшее,0
53.0,41424.0,,0.0,,4754,14,НСК,среднее_специальное,0
39.0,16568.0,студент,1.0,4.0,1900,14,НСК,неоконченное,1
31.0,37523.0,наемный,1.0,,6711,7,НСК,среднее,1
33.0,5000.0,безработный,0.0,2.0,1216,14,СПб,среднее,1
53.0,39218.0,наемный,0.0,0.0,6789,21,ЕКБ,высшее,0
42.0,47275.0,наемный,0.0,2.0,16734,30,ЕКБ,среднее,0
49.0,38510.0,наемный,1.0,3.0,8116,7,СПб,среднее,0
50.0,32131.0,наемный,0.0,3.0,14083,30,Москва,среднее_специальное,0
62.0,37764.0,,0.0,0.0,12244,14,ЕКБ,среднее,0
53.0,39805.0,наемный,0.0,1.0,10000,30,НСК,среднее_специальное,0
37.0,20705.0,наемный,0.0,2.0,9466,30,Москва,высшее,0
35.0,38572.0,наемный,0.0,1.0,16637,30,НСК,высшее,0
55.0,46556.0,ИП,0.0,0.0,19926,14,НСК,среднее_специальное,0
20.0,16590.0,студент,1.0,2.0,6492,14,Москва,высшее,1
40.0,24389.0,наемный,0.0,,8430,14,НСК,неоконченное,0
49.0,50126.0,наемный,0.0,7.0,12367,14,НСК,среднее,0
62.0,35908.0,наемный,0.0,2.0,9660,21,,высшее,0
33.0,19570.0,пенсионер,1.0,2.0,7022,21,Москва,среднее_специальное,0
22.0,42944.0,наемный,0.0,1.0,7263,7,ЕКБ,,0
21.0,31339.0,наемный,0.0,2.0,13511,21,Москва,среднее,0
38.0,42787.0,наемный,0.0,2.0,20343,7,Москва,среднее,0
57.0,32678.0,наемный,0.0,3.0,4548,21,НСК,неоконченное,0
68.0,34432.0,наемный,0.0,1.0,3752,30,НСК,среднее,0
31.0,14053.0,студент,0.0,2.0,2207,21,Москва,среднее_специальное,1
56.0,13614.0,пенсионер,0.0,1.0,5499,21,ЕКБ,среднее,1
48.0,27356.0,наемный,0.0,3.0,3915,7,ЕКБ,среднее,0
31.0,42482.0,наемный,1.0,1.0,10573,7,СПб,среднее_специальное,1
23.0,39731.0,наемный,0.0,1.0,4976,14,НСК,среднее_специальное,0
29.0,,наемный,1.0,2.0,11381,30,ЕКБ,среднее_специальное,1
33.0,28276.0,пенсионер,0.0,4.0,9657,14,ЕКБ,среднее_специальное,0
34.0,40573.0,наемный,1.0,2.0,14257,30,ЕКБ,среднее_специальное,1
62.0,46080.0,наемный,0.0,4.0,14172,7,СПб,среднее,0
40.0,40974.0,наемный,0.0,4.0,19472,21,ЕКБ,среднее,0
31.0,5000.0,пенсионер,1.0,3.0,1562,21,,среднее_специальное,1
24.0,42521.0,ИП,0.0,3.0,18866,14,НСК,среднее,0
63.0,59279.0,наемный,0.0,1.0,29474,21,ЕКБ,высшее,0
49.0,40000.0,наемный,1.0,0.0,7675,21,НСК,среднее,1
32.0,49502.0,наемный,1.0,,10208,14,ЕКБ,,1
61.0,6542.0,студент,0.0,,2019,30,ЕКБ,высшее,0
34.0,39419.0,наемный,0.0,1.0,6817,14,Москва,неоконченное,0
58.0,35466.0,наемный,0.0,2.0,11549,14,СПб,среднее,0
64.0,64659.0,,1.0,1.0,24166,14,НСК,среднее_специальное,1
61.0,17532.0,безработный,0.0,4.0,2176,7,НСК,среднее,0
51.0,34651.0,наемный,1.0,,12909,14,ЕКБ,среднее_специальное,0
22.0,23484.0,наемный,0.0,4.0,3846,14,НСК,,1
62.0,59737.0,наемный,0.0,6.0,13125,14,ЕКБ,среднее_специальное,0
44.0,58367.0,ИП,0.0,1.0,23085,14,СПб,,0
69.0,22442.0,безработный,,2.0,3712,14,ЕКБ,,0
40.0,33559.0,пенсионер,0.0,3.0,10493,30,НСК,среднее,0
57.0,35371.0,наемный,0.0,0.0,11872,14,СПб,среднее_специальное,0
31.0,46724.0,наемный,0.0,3.0,7744,14,НСК,,0
32.0,5000.0,студент,0.0,2.0,1049,30,,среднее,1
60.0,30095.0,наемный,0.0,4.0,10310,14,ЕКБ,высшее,1
50.0,71644.0,ИП,0.0,4.0,20381,7,Москва,среднее,0
48.0,58418.0,ИП,1.0,2.0,21263,30,СПб,среднее,0
52.0,45185.0,наемный,0.0,2.0,19966,30,ЕКБ,среднее,0
,44109.0,наемный,0.0,1.0,6793,14,Москва,среднее_специальное,0
45.0,21379.0,безработный,1.0,0.0,2741,30,ЕКБ,высшее,1
36.0,9434.0,пенсионер,0.0,0.0,3459,14,НСК,высшее,0
63.0,34147.0,наемный,1.0,0.0,13940,7,Москва,,1
40.0,36755.0,наемный,0.0,0.0,10281,14,СПб,высшее,0
49.0,31685.0,наемный,0.0,1.0,8160,30,ЕКБ,высшее,0
57.0,44290.0,наемный,0.0,2.0,15001,14,ЕКБ,,0
30.0,51868.0,наемный,0.0,3.0,16627,14,Москва,среднее_специальное,0
37.0,53451.0,наемный,0.0,0.0,15825,7,НСК,высшее,0
52.0,6607.0,студент,0.0,2.0,2824,30,ЕКБ,среднее_специальное,1
22.0,17919.0,безработный,1.0,3.0,3035,7,ЕКБ,среднее,1
26.0,64456.0,ИП,0.0,3.0,24008,7,НСК,среднее_специальное,1
46.0,46212.0,,0.0,4.0,18324,30,ЕКБ,среднее,0
23.0,31218.0,наемный,0.0,3.0,14376,30,Москва,среднее,0
42.0,28205.0,студент,1.0,2.0,13483,14,НСК,высшее,1
48.0,49265.0,наемный,0.0,2.0,14934,7,НСК,,0
39.0,49526.0,наемный,0.0,2.0,13543,14,ЕКБ,среднее_специальное,0
19.0,52034.0,наемный,1.0,4.0,15691,30,СПб,среднее_специальное,1
62.0,30341.0,пенсионер,1.0,,11924,21,НСК,среднее_специальное,0
22.0,14726.0,,0.0,2.0,1573,7,НСК,среднее,1
44.0,38610.0,наемный,1.0,2.0,6550,30,Москва,неоконченное,0
42.0,8489.0,пенсионер,0.0,2.0,3930,30,СПб,высшее,0
25.0,44150.0,наемный,1.0,,7866,14,СПб,высшее,1
18.0,38307.0,наемный,0.0,,7331,30,ЕКБ,высшее,0
37.0,24594.0,пенсионер,1.0,2.0,11701,7,ЕКБ,высшее,1
61.0,37040.0,пенсионер,1.0,1.0,8064,14,СПб,среднее,0
40.0,35430.0,наемный,0.0,0.0,7659,7,ЕКБ,среднее_специальное,0
49.0,37478.0,наемный,0.0,2.0,17595,30,,среднее_специальное,0
28.0,25219.0,пенсионер,0.0,0.0,6305,30,ЕКБ,,0
56.0,5000.0,безработный,0.0,3.0,1487,30,Москва,высшее,0
64.0,22339.0,пенсионер,0.0,2.0,7241,14,НСК,среднее_специальное,0
41.0,15142.0,наемный,1.0,3.0,6773,14,СПб,среднее_специальное,1
28.0,5000.0,студент,0.0,1.0,655,30,НСК,,0
46.0,18551.0,студент,0.0,3.0,3790,21,ЕКБ,среднее_специальное,1
43.0,44472.0,наемный,0.0,2.0,14889,7,Москва,высшее,0
33.0,19051.0,пенсионер,0.0,1.0,5217,7,НСК,неоконченное,1
52.0,40407.0,наемный,0.0,2.0,8538,30,НСК,среднее_специальное,0
37.0,29250.0,наемный,0.0,3.0,7717,14,Москва,среднее,0
63.0,59976.0,ИП,1.0,0.0,29178,7,СПб,среднее_специальное,0
20.0,69303.0,наемный,1.0,1.0,7513,21,НСК,среднее,1
18.0,58458.0,наемный,1.0,3.0,9282,30,ЕКБ,среднее_специальное,1
64.0,25526.0,пенсионер,1.0,4.0,2743,14,НСК,среднее_специальное,0
18.0,41601.0,наемный,0.0,1.0,14034,14,,среднее,0
34.0,30204.0,наемный,1.0,1.0,3176,30,Москва,среднее,1
19.0,5000.0,студент,0.0,3.0,1408,7,ЕКБ,среднее_специальное,1
46.0,43621.0,наемный,0.0,4.0,19353,30,НСК,среднее,1
37.0,34751.0,наемный,0.0,3.0,4826,7,Москва,,1
23.0,49041.0,наемный,0.0,2.0,12067,7,НСК,высшее,0
25.0,55696.0,наемный,0.0,2.0,13990,30,Москва,среднее_специальное,0
46.0,63326.0,ИП,0.0,2.0,15508,14,ЕКБ,среднее,0
65.0,26017.0,пенсионер,0.0,3.0,10172,14,Москва,высшее,0
68.0,23192.0,наемный,0.0,3.0,2360,30,Москва,среднее,0
,32476.0,пенсионер,1.0,1.0,13379,14,НСК,среднее,0
20.0,28563.0,наемный,0.0,0.0,12442,14,ЕКБ,,0
52.0,35819.0,наемный,1.0,2.0,9763,21,СПб,высшее,0
22.0,69595.0,ИП,0.0,5.0,31656,30,СПб,высшее,0
44.0,25297.0,,0.0,2.0,6385,30,НСК,высшее,0
61.0,35334.0,наемный,0.0,0.0,13352,7,ЕКБ,среднее_специальное,0
29.0,35910.0,наемный,1.0,1.0,9176,14,СПб,высшее,0
37.0,33006.0,наемный,0.0,2.0,3800,21,Москва,высшее,0
62.0,28021.0,наемный,0.0,1.0,3737,7,СПб,высшее,0
37.0,33652.0,наемный,0.0,1.0,9315,21,ЕКБ,высшее,0
26.0,43868.0,ИП,0.0,1.0,21760,7,НСК,высшее,0
56.0,46830.0,наемный,0.0,3.0,8008,14,НСК,высшее,0
21.0,18945.0,безработный,1.0,2.0,8681,7,ЕКБ,неоконченное,1
